name,place_id,RY,Monday F,Tuesday F,Wednesday F,Thursday F,Friday F,Saturday F,Sunday F,Total F,Conclusion,categories_yelp,types,geometry_location_lng,geometry_location_lat
Nutty Greek Bake Shop,ChIJK_RLyDQEzkwRh7PzUICEyoM,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Bakeries, Custom Cakes, Patisserie/Cake Shop","restaurant,food,point of interest,establishment",-75.7075908,45.401069
Bridgehead,ChIJk_vV-VQEzkwRBXny2mWnYX0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.7000333,45.4198917
Bridgehead,ChIJk_vV-VQEzkwRBXny2mWnYX0,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.7000333,45.4198917
Poutinerie Labelle province,ChIJk04qcUoSzkwRmVtFfGubboU,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"American (Traditional), Poutineries, Sandwiches","restaurant,food,point of interest,establishment",-75.4909196,45.4696646
Poutinerie Labelle province,ChIJk04qcUoSzkwRmVtFfGubboU,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"American (Traditional), Poutineries, Sandwiches","restaurant,food,point of interest,establishment",-75.4909196,45.4696646
Anabia Cupcakery Café,ChIJK0eHQSf9zUwRupQDYoMlwiY,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Coffee & Tea, Bakeries","cafe,food,point of interest,store,establishment",-75.7370425,45.2752589
Anabia Cupcakery Café,ChIJK0eHQSf9zUwRupQDYoMlwiY,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Coffee & Tea, Bakeries","cafe,food,point of interest,store,establishment",-75.7370425,45.2752589
Subway,ChIJk0ivNDkEzkwRVRQHs-qqjG8,2020-05-25,-5,-5,-5,-5,-5,-4,-1.866666667,-30.86666667,Remained Open,"Sandwiches, Fast Food","meal takeaway,restaurant,food,point of interest,establishment",-75.7246769,45.4034056
Subway,ChIJk0ivNDkEzkwRVRQHs-qqjG8,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Sandwiches, Fast Food","meal takeaway,restaurant,food,point of interest,establishment",-75.7246769,45.4034056
Country Style,ChIJk0Q41vB3zkwRxgm3l9w3Q30,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,NA,"restaurant,food,point of interest,store,establishment",-75.3464835,45.3311649
Country Style,ChIJk0Q41vB3zkwRxgm3l9w3Q30,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"restaurant,food,point of interest,store,establishment",-75.3464835,45.3311649
Pizza Pizza,ChIJk1haIiv9zUwRePCADWXtx6g,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Pizza, Pizza, Pizza","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7202018,45.2737792
Pizza Pizza,ChIJk1haIiv9zUwRePCADWXtx6g,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Pizza, Pizza, Pizza","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7202018,45.2737792
Louis' Pizza Express Orleans,ChIJK1NHa_oRzkwRZR25juGUzS8,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Pizza,"meal takeaway,restaurant,food,point of interest,establishment",-75.5361111,45.4488889
Louis' Pizza Express Orleans,ChIJK1NHa_oRzkwRZR25juGUzS8,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Pizza,"meal takeaway,restaurant,food,point of interest,establishment",-75.5361111,45.4488889
Fox & Feather Pub and Grill,ChIJk1UTOqkFzkwRPzj2kaLbLAk,2020-05-25,-15,-15,-15,-15,-15,-17,-17,-109,Closed Since Last Reference,"Pubs, Canadian (New)","bar,restaurant,food,point of interest,establishment",-75.6898542,45.4174439
Fox & Feather Pub and Grill,ChIJk1UTOqkFzkwRPzj2kaLbLAk,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,"Pubs, Canadian (New)","bar,restaurant,food,point of interest,establishment",-75.6898542,45.4174439
Carling I.D.A. Pharmacy,ChIJk1zRlJ4GzkwRT9InKVu31Fs,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"pharmacy,convenience store,food,health,point of interest,store,establishment",-75.735117,45.385402
Carling I.D.A. Pharmacy,ChIJk1zRlJ4GzkwRT9InKVu31Fs,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"pharmacy,convenience store,food,health,point of interest,store,establishment",-75.735117,45.385402
Si Señor,ChIJK2EilekFzkwRa0pes04tddk,2020-05-25,5,-4,-4,-4,-6,-3,0,-16,Remained Open,Mexican,"meal delivery,restaurant,food,point of interest,establishment",-75.6786294,45.4315108
Si Señor,ChIJK2EilekFzkwRa0pes04tddk,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Mexican,"meal delivery,restaurant,food,point of interest,establishment",-75.6786294,45.4315108
Gabriel Pizza,ChIJK2fng5vqzUwRLf7p-y_sie0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Pizza, Salad, Chicken Wings","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.6523287,45.0229002
Gabriel Pizza,ChIJK2fng5vqzUwRLf7p-y_sie0,2020-05-27,-4,-4,-4,-4,-4,-4,-4,-28,Remained Open,"Pizza, Salad, Chicken Wings","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.6523287,45.0229002
La Pataterie Hulloise,ChIJK2ozE5wEzkwR2reT_6RLCFE,2020-05-25,0,0,0,-1,-1,0,0,-2,Remained Open,"Burgers, Poutineries","restaurant,food,point of interest,establishment",-75.7333126,45.4402074
La Pataterie Hulloise,ChIJK2ozE5wEzkwR2reT_6RLCFE,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Burgers, Poutineries","restaurant,food,point of interest,establishment",-75.7333126,45.4402074
Pho Hoa Nam,ChIJk2qUg-f8zUwRZtgZiYcMzJU,2020-05-25,-7,-7,-3,-3,-3,-3,0,-26,Remained Open,Vietnamese,"restaurant,food,point of interest,establishment",-75.7420473,45.2932942
Pho Hoa Nam,ChIJk2qUg-f8zUwRZtgZiYcMzJU,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Vietnamese,"restaurant,food,point of interest,establishment",-75.7420473,45.2932942
The Vanitea Room,ChIJK2QwXU0EzkwRLi_jp1j_6K8,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Tea Rooms, Breakfast & Brunch","night club,cafe,bar,restaurant,food,point of interest,establishment",-75.7021248,45.413117
The Vanitea Room,ChIJK2QwXU0EzkwRLi_jp1j_6K8,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Tea Rooms, Breakfast & Brunch","night club,cafe,bar,restaurant,food,point of interest,establishment",-75.7021248,45.413117
Jimmie's Pizza,ChIJK2Sk844BzkwRYLhL6wbdItU,2020-05-25,0.5,0.5,0.5,0.5,-0.5,-0.5,1.5,2.5,Remained Open,Pizza,"meal delivery,restaurant,food,point of interest,establishment",-75.830361,45.394367
Jimmie's Pizza,ChIJK2Sk844BzkwRYLhL6wbdItU,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Pizza,"meal delivery,restaurant,food,point of interest,establishment",-75.830361,45.394367
Subway,ChIJK3EEC7gHzkwRDTbBYPpCc74,2020-05-25,-14,-14,-14,-14,-14,-10,-8,-88,Closed Since Last Reference,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.7142803,45.3371318
Subway,ChIJK3EEC7gHzkwRDTbBYPpCc74,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.7142803,45.3371318
KFC,ChIJK3EEC7gHzkwRLJN0MjNXfFA,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Chicken Shop, Fast Food, Chicken Wings","meal delivery,restaurant,food,point of interest,establishment",-75.7148215,45.3384545
KFC,ChIJK3EEC7gHzkwRLJN0MjNXfFA,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Chicken Shop, Fast Food, Chicken Wings","meal delivery,restaurant,food,point of interest,establishment",-75.7148215,45.3384545
Jim's Restaurant,ChIJK3HWjH2J0UwRQHlSdLdGs6c,2020-05-25,4,4,4,4,4,4,4,28,Remained Open,Canadian (New),"restaurant,food,point of interest,establishment",-76.3550804,45.4335941
Jim's Restaurant,ChIJK3HWjH2J0UwRQHlSdLdGs6c,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Canadian (New),"restaurant,food,point of interest,establishment",-76.3550804,45.4335941
Milano Pizzeria,ChIJK3WgADH9zUwR_Ahtkvr9Acw,2020-05-25,3.33E-09,3.33E-09,3.33E-09,3.33E-09,0,0,3.33E-09,1.67E-08,Remained Open,Pizza,"restaurant,food,point of interest,establishment",-75.7243314,45.2844713
Milano Pizzeria,ChIJK3WgADH9zUwR_Ahtkvr9Acw,2020-05-27,0,0,0,0,0,0,0,1.42E-14,Remained Open,Pizza,"restaurant,food,point of interest,establishment",-75.7243314,45.2844713
Steele's Restaurant,ChIJk42tp6oHzkwRz37pEG-sw7g,2020-05-25,0,0,0,0,0,12,0,12,Remained Open,"Delis, Sandwiches","restaurant,food,point of interest,establishment",-75.7223118,45.3302871
Steele's Restaurant,ChIJk42tp6oHzkwRz37pEG-sw7g,2020-05-27,0,0,0,0,0,-12,0,-12,Remained Open,"Delis, Sandwiches","restaurant,food,point of interest,establishment",-75.7223118,45.3302871
Royals Restaurant,ChIJK452rz_6zUwRd4yIjUhuQqk,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Canadian (New),"restaurant,food,point of interest,establishment",-75.8397469,45.19337
Royals Restaurant,ChIJK452rz_6zUwRd4yIjUhuQqk,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Canadian (New),"restaurant,food,point of interest,establishment",-75.8397469,45.19337
Thana Markets,ChIJk49f760FzkwRMtSS3hcDKdg,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Grocery,"grocery or supermarket,supermarket,food,point of interest,store,establishment",-75.694906,45.413522
Thana Markets,ChIJk49f760FzkwRMtSS3hcDKdg,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Grocery,"grocery or supermarket,supermarket,food,point of interest,store,establishment",-75.694906,45.413522
Colonnade Pizza Carling,ChIJk4VfuMsGzkwRfFBTXPEg2H4,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Pizza, Breakfast & Brunch, Italian","restaurant,food,point of interest,establishment",-75.7681983,45.3707301
Colonnade Pizza Carling,ChIJk4VfuMsGzkwRfFBTXPEg2H4,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Pizza, Breakfast & Brunch, Italian","restaurant,food,point of interest,establishment",-75.7681983,45.3707301
Bridgehead,ChIJk4VfuMsGzkwRffP8l1Dkfok,2020-05-25,-1.5,-3.5,-3.5,-3.5,-3.5,-3.5,-1.5,-20.5,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.7684964,45.3706589
Bridgehead,ChIJk4VfuMsGzkwRffP8l1Dkfok,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.7684964,45.3706589
Le Moulin de Provence K•D,ChIJK5bZWFUEzkwRdGKbEQ5gkaI,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Cafes, Bistros","restaurant,bakery,cafe,food,point of interest,store,establishment",-75.697247,45.4223563
Le Moulin de Provence K•D,ChIJK5bZWFUEzkwRdGKbEQ5gkaI,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Cafes, Bistros","restaurant,bakery,cafe,food,point of interest,store,establishment",-75.697247,45.4223563
Royal Indian Cuisine,ChIJK5CzyWcJzkwRm_ZTeoSP9l8,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Hakka, Pakistani, Indian","restaurant,food,point of interest,establishment",-75.6623007,45.3723008
Royal Indian Cuisine,ChIJK5CzyWcJzkwRm_ZTeoSP9l8,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Hakka, Pakistani, Indian","restaurant,food,point of interest,establishment",-75.6623007,45.3723008
Teriyaki Experience,ChIJK5f_z4oA0kwRcoHG0xz1yNw,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,NA,"restaurant,food,point of interest,establishment",-75.9394268,45.29732
Teriyaki Experience,ChIJK5f_z4oA0kwRcoHG0xz1yNw,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"restaurant,food,point of interest,establishment",-75.9394268,45.29732
Subway,ChIJk5jz5h8HzkwRdtelYEZyMG0,2020-05-25,-7,-7,-7,-7,-7,-7,-10,-52,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.7555983,45.352941
Subway,ChIJk5jz5h8HzkwRdtelYEZyMG0,2020-05-27,0,0,0,0,0,0,-0.016666667,-0.016666667,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.7555983,45.352941
Bello E Buono Caffè Italiano,ChIJk5MID28FzkwRmbx3oVyM8UQ,2020-05-25,0,-5,-5,-5,-5,-2,0,-22,Remained Open,"Cafes, Italian","cafe,food,point of interest,establishment",-75.7067221,45.40689
Bello E Buono Caffè Italiano,ChIJk5MID28FzkwRmbx3oVyM8UQ,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Cafes, Italian","cafe,food,point of interest,establishment",-75.7067221,45.40689
3 Brewers Sparks,ChIJK5octlUEzkwRbMM9CAORTG0,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,"Breweries, Pubs","restaurant,bar,food,point of interest,establishment",-75.7014797,45.4209111
3 Brewers Sparks,ChIJK5octlUEzkwRbMM9CAORTG0,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,"Breweries, Pubs","restaurant,bar,food,point of interest,establishment",-75.7014797,45.4209111
Pita Pit,ChIJK5ucRMQPzkwRRfnQsqp2PjE,2020-05-25,1,1,1,1,1,1,1,7,Remained Open,Sandwiches,"restaurant,food,point of interest,establishment",-75.603446,45.4371937
Pita Pit,ChIJK5ucRMQPzkwRRfnQsqp2PjE,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Sandwiches,"restaurant,food,point of interest,establishment",-75.603446,45.4371937
Tim Hortons,ChIJk62FuGXnzUwRa0XzhdzkKS0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,food,point of interest,establishment",-75.6582067,45.1555329
Tim Hortons,ChIJk62FuGXnzUwRa0XzhdzkKS0,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,food,point of interest,establishment",-75.6582067,45.1555329
Grow Your Roots Cafe,ChIJK68bPgT_zUwRjlqeD-3eY6w,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Vegan, Vegetarian, Breakfast & Brunch","restaurant,food,point of interest,establishment",-75.8754794,45.2860528
Grow Your Roots Cafe,ChIJK68bPgT_zUwRjlqeD-3eY6w,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Vegan, Vegetarian, Breakfast & Brunch","restaurant,food,point of interest,establishment",-75.8754794,45.2860528
Ariana Kabab House Rideau,ChIJK6i6zxoFzkwRdeB9wk1zjX0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Afghan,"restaurant,food,point of interest,establishment",-75.6811634,45.4305607
Ariana Kabab House Rideau,ChIJK6i6zxoFzkwRdeB9wk1zjX0,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Afghan,"restaurant,food,point of interest,establishment",-75.6811634,45.4305607
Pizza Pizza,ChIJK6L0TEwEzkwRpSh8jLjp5O8,2020-05-25,1,1,1,1,0,0,1,5,Remained Open,"Pizza, Pizza, Pizza","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7059718,45.4115228
Pizza Pizza,ChIJK6L0TEwEzkwRpSh8jLjp5O8,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Pizza, Pizza, Pizza","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7059718,45.4115228
Minotaure,ChIJK6mXVvQEzkwRjbkNp_lmbUk,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,"Bars, Arcades","bar,point of interest,establishment",-75.71565,45.427108
Minotaure,ChIJK6mXVvQEzkwRjbkNp_lmbUk,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,"Bars, Arcades","bar,point of interest,establishment",-75.71565,45.427108
Feleenas,ChIJK6P3VLgFzkwRSymCqr6zcs0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Southern, Mexican","restaurant,food,point of interest,establishment",-75.6889975,45.403791
Feleenas,ChIJK6P3VLgFzkwRSymCqr6zcs0,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Southern, Mexican","restaurant,food,point of interest,establishment",-75.6889975,45.403791
Bronson Pizza,ChIJK6qQj0wEzkwRbv8kCyLx2Mk,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Pizza,"restaurant,food,point of interest,establishment",-75.7049076,45.4097286
Bronson Pizza,ChIJK6qQj0wEzkwRbv8kCyLx2Mk,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Pizza,"restaurant,food,point of interest,establishment",-75.7049076,45.4097286
Ottawa Best Hotel,ChIJK6r2qMEPzkwRHY_g_cjucY4,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,Hotels,"lodging,restaurant,food,point of interest,establishment",-75.5794818,45.297486
Ottawa Best Hotel,ChIJK6r2qMEPzkwRHY_g_cjucY4,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,Hotels,"lodging,restaurant,food,point of interest,establishment",-75.5794818,45.297486
Shoppers Drug Mart,ChIJK6R5NRMGzkwR1CouUZcI5SI,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Drugstores,"pharmacy,health,point of interest,store,establishment",-75.7014928,45.3673081
Shoppers Drug Mart,ChIJK6R5NRMGzkwR1CouUZcI5SI,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Drugstores,"pharmacy,health,point of interest,store,establishment",-75.7014928,45.3673081
Café Vasanti (200 Promenade du Portage),ChIJK6T8LfQEzkwRAHMbGVAQjTw,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,restaurant,food,point of interest,store,establishment",-75.71346,45.427272
Café Vasanti (200 Promenade du Portage),ChIJK6T8LfQEzkwRAHMbGVAQjTw,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,restaurant,food,point of interest,store,establishment",-75.71346,45.427272
Carb Smart Express,ChIJk71M48L10UwRyHyD-1rQmZE,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-76.187403,45.390146
Carb Smart Express,ChIJk71M48L10UwRyHyD-1rQmZE,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-76.187403,45.390146
Subway,ChIJK7Iv6qwFzkwRc9LuV3X2yT0,2020-05-25,-15,-15,-15,-15,-15,-13,-11,-99,Closed Since Last Reference,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.6974038,45.4162232
Subway,ChIJK7Iv6qwFzkwRc9LuV3X2yT0,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.6974038,45.4162232
Gabriel Pizza,ChIJk7WpVpARzkwR7js7ZgtDWH4,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Pizza,"meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.5341735,45.4664161
Gabriel Pizza,ChIJk7WpVpARzkwR7js7ZgtDWH4,2020-05-27,0,0,0,0,-0.016666667,-0.016666667,0,-0.033333333,Remained Open,Pizza,"meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.5341735,45.4664161
Dana's Indian Cuisine,ChIJk803TFEEzkwR66e5JCc7-ug,2020-05-25,2,2,2,2,2,4,4,18,Remained Open,Indian,"restaurant,food,point of interest,establishment",-75.6673929,45.3788366
Dana's Indian Cuisine,ChIJk803TFEEzkwR66e5JCc7-ug,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Indian,"restaurant,food,point of interest,establishment",-75.6673929,45.3788366
Subway,ChIJK8kVLakIzkwRC0tqyTEHRfE,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.6638095,45.3734534
Subway,ChIJK8kVLakIzkwRC0tqyTEHRfE,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"meal takeaway,restaurant,food,point of interest,establishment",-75.6638095,45.3734534
Tim Hortons coffee shop,ChIJk8rkfR8PzkwRJpPNxEucRXU,2020-05-25,0,0,0,0,0,0,0,0,Remained Closed,NA,"cafe,food,point of interest,establishment",-75.6479125,45.4008095
Tim Hortons coffee shop,ChIJk8rkfR8PzkwRJpPNxEucRXU,2020-05-27,0,0,0,0,0,0,0,0,Remained Closed,NA,"cafe,food,point of interest,establishment",-75.6479125,45.4008095
Stoneface Dollys,ChIJK8y4hTQEzkwRKYUuqScchTA,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Breakfast & Brunch, Canadian (New)","restaurant,food,point of interest,establishment",-75.7098283,45.4006656
Stoneface Dollys,ChIJK8y4hTQEzkwRKYUuqScchTA,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Breakfast & Brunch, Canadian (New)","restaurant,food,point of interest,establishment",-75.7098283,45.4006656
ZaZaZoo,ChIJK963iIYPzkwRadbrqcRDphQ,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6391607,45.4220376
ZaZaZoo,ChIJK963iIYPzkwRadbrqcRDphQ,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.6391607,45.4220376
Tim Hortons,ChIJK9BIT-0a0kwRP2WCSeEkMms,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,food,point of interest,establishment",-76.1841586,45.2351164
Tim Hortons,ChIJK9BIT-0a0kwRP2WCSeEkMms,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,food,point of interest,establishment",-76.1841586,45.2351164
Bridgehead,ChIJk9bZh9IAzkwRFIial9c2j38,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.7878606,45.3483385
Bridgehead,ChIJk9bZh9IAzkwRFIial9c2j38,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Coffee & Tea,"cafe,food,point of interest,store,establishment",-75.7878606,45.3483385
Harding The Fireplace,ChIJK9iy3QoB0kwRsUEcgUNPfL0,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Fireplace Services,"home goods store,restaurant,food,point of interest,store,establishment",-75.9857096,45.3031533
Harding The Fireplace,ChIJK9iy3QoB0kwRsUEcgUNPfL0,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Fireplace Services,"home goods store,restaurant,food,point of interest,store,establishment",-75.9857096,45.3031533
Loblaws,ChIJKa_7jif-zUwRMx5wwOFdOQg,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,Department Stores,"grocery or supermarket,pharmacy,bakery,food,health,point of interest,store,establishment",-75.8324171,45.3244087
Loblaws,ChIJKa_7jif-zUwRMx5wwOFdOQg,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,Department Stores,"grocery or supermarket,pharmacy,bakery,food,health,point of interest,store,establishment",-75.8324171,45.3244087
Food Market,ChIJka71dRCRzUwRuCcFafnfgBU,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"supermarket,grocery or supermarket,food,point of interest,store,establishment",-75.8365167,44.9153111
Food Market,ChIJka71dRCRzUwRuCcFafnfgBU,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"supermarket,grocery or supermarket,food,point of interest,store,establishment",-75.8365167,44.9153111
Thi Fusion,ChIJKa7t67wHzkwRBJMunhMMrD4,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,"Lounges, Asian Fusion, Wine Bars","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7242573,45.3342492
Thi Fusion,ChIJKa7t67wHzkwRBJMunhMMrD4,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,"Lounges, Asian Fusion, Wine Bars","meal delivery,meal takeaway,restaurant,food,point of interest,establishment",-75.7242573,45.3342492
Casse croûte Rocky,ChIJka80smDv0UwRdhbnqBvKzpI,2020-05-25,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-76.0203773,45.5388195
Casse croûte Rocky,ChIJka80smDv0UwRdhbnqBvKzpI,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-76.0203773,45.5388195
East Side Mario's & Darcy's Combo Ottawa,ChIJKaJH7jYHzkwRD2UkKZmOmNI,2020-05-25,8,8,8,8,8,8,8,56,Opened Since Last Reference,NA,"restaurant,food,point of interest,establishment",-75.7402075,45.3852921
East Side Mario's & Darcy's Combo Ottawa,ChIJKaJH7jYHzkwRD2UkKZmOmNI,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"restaurant,food,point of interest,establishment",-75.7402075,45.3852921
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,ChIJKaJq6yr_zUwRi39TLpcLxQM,2020-05-25,-5.5,-5.5,-5.5,-5.5,-5.5,-4.5,-4.5,-36.5,Remained Open,NA,"cafe,food,point of interest,store,establishment",-75.89067,45.2962502
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,ChIJKaJq6yr_zUwRi39TLpcLxQM,2020-05-27,0,0,0,0,0,0,0,0,Remained Open,NA,"cafe,food,point of interest,store,establishment",-75.89067,45.2962502
